run_id,model_name,block_status,field_index,field_name,raw_value,value_num,value_status
651,Granite 4.1 8B,OK,2,ratio_exact_mf,"\frac{1}{2\,\ln\!\bigl(1+\sqrt{2}\bigr)} \approx 0.567.",0.567,NUMERIC
652,Granite 4.1 8B,OK,0,tc_exact,"\frac{2}{\ln\!\bigl(1+\sqrt{2}\bigr)} \approx 2.269,",2.269,NUMERIC
652,Granite 4.1 8B,OK,1,tc_meanfield,"4,",4.0,NUMERIC
652,Granite 4.1 8B,OK,2,ratio_exact_mf,"\frac{1}{2\,\ln\!\bigl(1+\sqrt{2}\bigr)} \approx 0.567.",0.567,NUMERIC
653,Llama 3.1 8B Instruct,OK,0,tc_exact,\frac{2}{\ln(1+\sqrt2)},,UNSUPPORTED
653,Llama 3.1 8B Instruct,OK,1,tc_meanfield,4,4.0,NUMERIC
653,Llama 3.1 8B Instruct,OK,2,ratio_exact_mf,\frac{2}{4\ln(1+\sqrt2)},,UNSUPPORTED
654,Llama 3.1 8B Instruct,OK,0,tc_exact,\frac{2}{\ln(1+\sqrt2)},,UNSUPPORTED
654,Llama 3.1 8B Instruct,OK,1,tc_meanfield,4,4.0,NUMERIC
654,Llama 3.1 8B Instruct,OK,2,ratio_exact_mf,\frac{1}{2\ln(1+\sqrt2)},,UNSUPPORTED
655,Llama 3.1 8B Instruct,OK,0,tc_exact,\frac{2}{\ln(1+\sqrt2)},,UNSUPPORTED
655,Llama 3.1 8B Instruct,OK,1,tc_meanfield,4,4.0,NUMERIC
655,Llama 3.1 8B Instruct,OK,2,ratio_exact_mf,\frac{1}{2\ln(1+\sqrt2)},,UNSUPPORTED
656,Ministral 3 8B,OK,0,tc_exact,\frac{2}{\ln(1+\sqrt{2})},,UNSUPPORTED
656,Ministral 3 8B,OK,1,tc_meanfield,4,4.0,NUMERIC
656,Ministral 3 8B,OK,2,ratio_exact_mf,\frac{1}{2 \ln(1+\sqrt{2})},,UNSUPPORTED
657,Ministral 3 8B,OK,0,tc_exact,"\frac{2}{\ln(1+\sqrt{2})},",,UNSUPPORTED
657,Ministral 3 8B,OK,1,tc_meanfield,"4,",4.0,NUMERIC
657,Ministral 3 8B,OK,2,ratio_exact_mf,\frac{1}{2 \ln(1+\sqrt{2})}.,,UNSUPPORTED
658,Ministral 3 8B,OK,0,tc_exact,"\frac{2}{\ln(1+\sqrt{2})},",,UNSUPPORTED
658,Ministral 3 8B,OK,1,tc_meanfield,"4,",4.0,NUMERIC
658,Ministral 3 8B,OK,2,ratio_exact_mf,\frac{1}{2 \ln(1+\sqrt{2})}.,,UNSUPPORTED
659,Mistral NeMo 12B,OK,0,tc_exact,\frac{2}{\ln(1+\sqrt{2})} \approx 2.269,2.269,NUMERIC
659,Mistral NeMo 12B,OK,1,tc_meanfield,4,4.0,NUMERIC
659,Mistral NeMo 12B,OK,2,ratio_exact_mf,\frac{1}{2\ln(1+\sqrt{2})} \approx 0.447,0.447,NUMERIC
660,Mistral NeMo 12B,OK,0,tc_exact,2.269,2.269,NUMERIC
660,Mistral NeMo 12B,OK,1,tc_meanfield,4,4.0,NUMERIC
660,Mistral NeMo 12B,OK,2,ratio_exact_mf,0.56725,0.56725,NUMERIC
661,Mistral NeMo 12B,OK,0,tc_exact,\frac{2}{\ln(1+\sqrt{2})} \approx 2.269,2.269,NUMERIC
661,Mistral NeMo 12B,OK,1,tc_meanfield,4,4.0,NUMERIC
661,Mistral NeMo 12B,OK,2,ratio_exact_mf,\frac{2}{\ln(1+\sqrt{2}) \cdot 4} \approx 0.562,0.562,NUMERIC
662,Mistral Small 3.2 24B Instruct,OK,0,tc_exact,\frac{2}{\ln(1+\sqrt{2})},,UNSUPPORTED
662,Mistral Small 3.2 24B Instruct,OK,1,tc_meanfield,4,4.0,NUMERIC
662,Mistral Small 3.2 24B Instruct,OK,2,ratio_exact_mf,\frac{2}{\ln(1+\sqrt{2})} / 4,,UNSUPPORTED
663,NVIDIA Nemotron 3 Nano 30B-A3B,OK,0,tc_exact,\frac{2}{\ln(1+\sqrt{2})} \approx 2.269185339,2.269185339,NUMERIC
663,NVIDIA Nemotron 3 Nano 30B-A3B,OK,1,tc_meanfield,4,4.0,NUMERIC
663,NVIDIA Nemotron 3 Nano 30B-A3B,OK,2,ratio_exact_mf,\frac{1}{2 \ln(1+\sqrt{2})} \approx 0.56729633475,0.56729633475,NUMERIC
665,Gemma 3 12B IT,OK,0,landauer_zJ,2.916,2.916,NUMERIC
665,Gemma 3 12B IT,OK,1,landauer_meV,18.21,18.21,NUMERIC
666,Gemma 3 12B IT,OK,0,landauer_zJ,2.91,2.91,NUMERIC
666,Gemma 3 12B IT,OK,1,landauer_meV,18.15,18.15,NUMERIC
667,Gemma 3 12B IT,OK,0,landauer_zJ,2.91,2.91,NUMERIC
667,Gemma 3 12B IT,OK,1,landauer_meV,10.3,10.3,NUMERIC
668,Gemma 3 27B IT,OK,0,landauer_zJ,2.880,2.88,NUMERIC
668,Gemma 3 27B IT,OK,1,landauer_meV,18.0,18.0,NUMERIC
669,Gemma 4 31B IT,OK,0,landauer_zJ,2.8709,2.8709,NUMERIC
669,Gemma 4 31B IT,OK,1,landauer_meV,17.919,17.919,NUMERIC
670,Granite 4.1 8B,OK,0,landauer_zJ,2.87,2.87,NUMERIC
670,Granite 4.1 8B,OK,1,landauer_meV,17.93,17.93,NUMERIC
671,Granite 4.1 8B,OK,0,landauer_zJ,"2.872 \, \text{zJ}",2.872,NUMERIC
671,Granite 4.1 8B,OK,1,landauer_meV,"0.018 \, \text{meV}",0.018,NUMERIC
672,Granite 4.1 8B,OK,0,landauer_zJ,2.87,2.87,NUMERIC
672,Granite 4.1 8B,OK,1,landauer_meV,17.93,17.93,NUMERIC
673,Llama 3.1 8B Instruct,OK,0,landauer_zJ,2.876,2.876,NUMERIC
673,Llama 3.1 8B Instruct,OK,1,landauer_meV,1.79,1.79,NUMERIC
674,Llama 3.1 8B Instruct,OK,0,landauer_zJ,2.86,2.86,NUMERIC
674,Llama 3.1 8B Instruct,OK,1,landauer_meV,0.178,0.178,NUMERIC
675,Llama 3.1 8B Instruct,OK,0,landauer_zJ,6.626 \times 10^{-21},6.6259999999999996e-21,NUMERIC
675,Llama 3.1 8B Instruct,OK,1,landauer_meV,2.602,2.602,NUMERIC
676,Ministral 3 8B,OK,0,landauer_zJ,2.885,2.885,NUMERIC
676,Ministral 3 8B,OK,1,landauer_meV,18.0,18.0,NUMERIC
677,Ministral 3 8B,OK,0,landauer_zJ,2.862,2.862,NUMERIC
677,Ministral 3 8B,OK,1,landauer_meV,1.787,1.787,NUMERIC
678,Ministral 3 8B,OK,0,landauer_zJ,2.86,2.86,NUMERIC
678,Ministral 3 8B,OK,1,landauer_meV,17.85,17.85,NUMERIC
679,Mistral NeMo 12B,OK,0,landauer_zJ,3.01 \text{ zJ},3.01,NUMERIC
679,Mistral NeMo 12B,OK,1,landauer_meV,24.2 \text{ meV},24.2,NUMERIC
680,Mistral NeMo 12B,OK,0,landauer_zJ,2.87 \text{ zJ},2.87,NUMERIC
680,Mistral NeMo 12B,OK,1,landauer_meV,17.8 \text{ meV},17.8,NUMERIC
681,Mistral NeMo 12B,OK,0,landauer_zJ,2.87 \text{ zJ},2.87,NUMERIC
681,Mistral NeMo 12B,OK,1,landauer_meV,1.8 \times 10^{-4} \text{ meV},0.00018,NUMERIC
682,Mistral Small 3.2 24B Instruct,OK,0,landauer_zJ,2.91,2.91,NUMERIC
682,Mistral Small 3.2 24B Instruct,OK,1,landauer_meV,0.001817,0.001817,NUMERIC
686,Gemma 3 12B IT,OK,0,temperature_K,-1.3165,-1.3165,NUMERIC
686,Gemma 3 12B IT,OK,1,abs_temperature_K,1.3165,1.3165,NUMERIC
687,Gemma 3 12B IT,OK,0,temperature_K,-1.3223,-1.3223,NUMERIC
687,Gemma 3 12B IT,OK,1,abs_temperature_K,1.3223,1.3223,NUMERIC
688,Gemma 3 12B IT,OK,0,temperature_K,-1.323,-1.323,NUMERIC
688,Gemma 3 12B IT,OK,1,abs_temperature_K,1.323,1.323,NUMERIC
689,Gemma 3 27B IT,OK,0,temperature_K,-1.32 \text{ K},-1.32,NUMERIC
689,Gemma 3 27B IT,OK,1,abs_temperature_K,1.32 \text{ K},1.32,NUMERIC
690,Gemma 4 31B IT,OK,0,temperature_K,-1.32,-1.32,NUMERIC
690,Gemma 4 31B IT,OK,1,abs_temperature_K,1.32,1.32,NUMERIC
691,Granite 4.1 8B,OK,0,temperature_K,-1.32\ \text{K},-1.32,NUMERIC
691,Granite 4.1 8B,OK,1,abs_temperature_K,1.32\ \text{K},1.32,NUMERIC
692,Granite 4.1 8B,OK,0,temperature_K,-1.32\ \text{K},-1.32,NUMERIC
692,Granite 4.1 8B,OK,1,abs_temperature_K,1.32\ \text{K},1.32,NUMERIC
693,Granite 4.1 8B,OK,0,temperature_K,-1.32\ \text{K},-1.32,NUMERIC
693,Granite 4.1 8B,OK,1,abs_temperature_K,1.32\ \text{K},1.32,NUMERIC
694,Llama 3.1 8B Instruct,OK,0,temperature_K,-5.77,-5.77,NUMERIC
694,Llama 3.1 8B Instruct,OK,1,abs_temperature_K,5.77,5.77,NUMERIC
695,Llama 3.1 8B Instruct,OK,0,temperature_K,-5.77,-5.77,NUMERIC
695,Llama 3.1 8B Instruct,OK,1,abs_temperature_K,5.77,5.77,NUMERIC
696,Llama 3.1 8B Instruct,OK,0,temperature_K,-1.32,-1.32,NUMERIC
696,Llama 3.1 8B Instruct,OK,1,abs_temperature_K,1.32,1.32,NUMERIC
697,Ministral 3 8B,OK,0,temperature_K,-1.315,-1.315,NUMERIC
697,Ministral 3 8B,OK,1,abs_temperature_K,1.315,1.315,NUMERIC
698,Ministral 3 8B,OK,0,temperature_K,-1.321,-1.321,NUMERIC
698,Ministral 3 8B,OK,1,abs_temperature_K,1.321,1.321,NUMERIC
699,Ministral 3 8B,OK,0,temperature_K,-1.314,-1.314,NUMERIC
699,Ministral 3 8B,OK,1,abs_temperature_K,1.314,1.314,NUMERIC
700,Mistral NeMo 12B,OK,0,temperature_K,-1.43 \text{ K},-1.43,NUMERIC
700,Mistral NeMo 12B,OK,1,abs_temperature_K,1.43 \text{ K},1.43,NUMERIC
701,Mistral NeMo 12B,OK,0,temperature_K,-1.43 \times 10^3 \text{ K},-1430.0,NUMERIC
701,Mistral NeMo 12B,OK,1,abs_temperature_K,1.43 \times 10^3 \text{ K},1430.0,NUMERIC
702,Mistral NeMo 12B,OK,0,temperature_K,-1.43 \text{ K},-1.43,NUMERIC
702,Mistral NeMo 12B,OK,1,abs_temperature_K,1.43 \text{ K},1.43,NUMERIC
703,Mistral Small 3.2 24B Instruct,OK,0,temperature_K,-1.32,-1.32,NUMERIC
703,Mistral Small 3.2 24B Instruct,OK,1,abs_temperature_K,1.32,1.32,NUMERIC
704,NVIDIA Nemotron 3 Nano 30B-A3B,OK,0,temperature_K,-1.32,-1.32,NUMERIC
704,NVIDIA Nemotron 3 Nano 30B-A3B,OK,1,abs_temperature_K,1.32,1.32,NUMERIC
